date,from_maturity,to_maturity,fwdCofDiv100pct,fwdCofDivMarket
2024-09-04,2Y,6M,0.007057648721257347,0.007057648721257347
2024-09-04,2Y,1Y,0.0070588095667911644,0.0070588095667911644
2024-09-11,6M,3M,0.009071348007615733,0.009071348007615733
2024-09-11,1Y,3M,0.007559623304702684,0.007559623304702684
2024-09-11,1Y,6M,0.006820192743495215,0.006820192743495215
2024-09-11,2Y,3M,0.007254401789811286,0.007254401789811286
2024-09-11,2Y,6M,0.006956541754105639,0.006956541754105639
2024-09-11,2Y,1Y,0.007025276597810621,0.007025276597810621
2024-09-18,6M,3M,0.007942496701655607,0.007942496701655607
2024-09-18,1Y,3M,0.007117677152866787,0.007117677152866787
2024-09-18,1Y,6M,0.006714232808350517,0.006714232808350517
2024-09-18,2Y,3M,0.007293827647461213,0.007293827647461213
2024-09-18,2Y,6M,0.007187488458249017,0.007187488458249017
2024-09-18,2Y,1Y,0.007426061169430727,0.007426061169430727
2024-09-25,6M,3M,0.008636081048555087,0.008636081048555087
2024-09-25,1Y,3M,0.007332789638098227,0.007332789638098227
2024-09-25,1Y,6M,0.0066953101438530244,0.0066953101438530244
2024-09-25,2Y,3M,0.0074447710451609585,0.0074447710451609585
2024-09-25,2Y,6M,0.007249474323293069,0.007249474323293069
2024-09-25,2Y,1Y,0.007528833800051886,0.007528833800051886
2024-10-02,6M,3M,0.008588282884969694,0.008588282884969694
2024-10-02,1Y,3M,0.0074909664705180064,0.0074909664705180064
2024-10-02,1Y,6M,0.0069513026601319295,0.0069513026601319295
2024-10-02,2Y,3M,0.00757728183175738,0.00757728183175738
2024-10-02,2Y,6M,0.007411241512799152,0.007411241512799152
2024-10-02,2Y,1Y,0.007641840992355596,0.007641840992355596
2024-10-09,6M,3M,0.007942909379877282,0.007942909379877282
2024-10-09,1Y,3M,0.007440435538771827,0.007440435538771827
2024-10-09,1Y,6M,0.007193317256260945,0.007193317256260945
2024-10-09,2Y,3M,0.007712398665592552,0.007712398665592552
2024-10-09,2Y,6M,0.007674541066531191,0.007674541066531191
2024-10-09,2Y,1Y,0.007915812182365313,0.007915812182365313
2024-10-16,6M,3M,0.0073777721278671295,0.0073777721278671295
2024-10-16,1Y,3M,0.007540556103682445,0.007540556103682445
2024-10-16,1Y,6M,0.0076206137967063685,0.0076206137967063685
2024-10-16,2Y,3M,0.007927558444993665,0.007927558444993665
2024-10-16,2Y,6M,0.008017851818244373,0.008017851818244373
2024-10-16,2Y,1Y,0.008217014990686715,0.008217014990686715
2024-10-23,6M,3M,0.007855909776105426,0.007855909776105426
2024-10-23,1Y,3M,0.00755822189135174,0.00755822189135174
2024-10-23,1Y,6M,0.007411818013604024,0.007411818013604024
2024-10-23,2Y,3M,0.007879291230205096,0.007879291230205096
2024-10-23,2Y,6M,0.007883131250038982,0.007883131250038982
2024-10-23,2Y,1Y,0.008119433502826921,0.008119433502826921
2024-10-30,6M,3M,0.007589346643221222,0.007589346643221222
2024-10-30,1Y,3M,0.007760214230912724,0.007760214230912724
2024-10-30,1Y,6M,0.007844247470761002,0.007844247470761002
2024-10-30,2Y,3M,0.008163660896638876,0.008163660896638876
2024-10-30,2Y,6M,0.008257982580594328,0.008257982580594328
2024-10-30,2Y,1Y,0.008465416895935421,0.008465416895935421
2024-11-06,6M,3M,0.008263894724840118,0.008263894724840118
2024-11-06,1Y,3M,0.007941671863452201,0.007941671863452201
2024-11-06,1Y,6M,0.007785814066367829,0.007785814066367829
2024-11-06,2Y,3M,0.008451792519533017,0.008451792519533017
2024-11-06,2Y,6M,0.008482253182060645,0.008482253182060645
2024-11-06,2Y,1Y,0.008833334818464695,0.008833334818464695
2024-11-13,6M,3M,0.009244404630607394,0.009244404630607394
2024-11-13,1Y,3M,0.008827380941519643,0.008827380941519643
2024-11-13,1Y,6M,0.00862566839625437,0.00862566839625437
2024-11-13,2Y,3M,0.009117412054154448,0.009117412054154448
2024-11-13,2Y,6M,0.009096824915166628,0.009096824915166628
2024-11-13,2Y,1Y,0.009334339434289522,0.009334339434289522
2024-11-20,6M,3M,0.007925757346156408,0.007925757346156408
2024-11-20,1Y,3M,0.008140346130035982,0.008140346130035982
2024-11-20,1Y,6M,0.00824414179180382,0.00824414179180382
2024-11-20,2Y,3M,0.008625333363281418,0.008625333363281418
2024-11-20,2Y,6M,0.008738743682997494,0.008738743682997494
2024-11-20,2Y,1Y,0.008988077239106086,0.008988077239106086
2024-11-27,6M,3M,0.009071897229215108,0.009071897229215108
2024-11-27,1Y,3M,0.009081344830906956,0.009081344830906956
2024-11-27,1Y,6M,0.009085914594768773,0.009085914594768773
2024-11-27,2Y,3M,0.009465279351533842,0.009465279351533842
2024-11-27,2Y,6M,0.009529051681017206,0.009529051681017206
2024-11-27,2Y,1Y,0.009752441335454774,0.009752441335454774
2024-12-04,6M,3M,0.00966590959809842,0.00966590959809842
2024-12-04,1Y,3M,0.009452494200196664,0.009452494200196664
2024-12-04,1Y,6M,0.009345203399065725,0.009345203399065725
2024-12-04,2Y,3M,0.00983572340671321,0.00983572340671321
2024-12-04,2Y,6M,0.009864232294290873,0.009864232294290873
2024-12-04,2Y,1Y,0.010124457740390058,0.010124457740390058
2024-12-11,6M,3M,0.008765530621270138,0.008765530621270138
2024-12-11,1Y,3M,0.008342351158597537,0.008342351158597537
2024-12-11,1Y,6M,0.008129605199221148,0.008129605199221148
2024-12-11,2Y,3M,0.008841581111930527,0.008841581111930527
2024-12-11,2Y,6M,0.008854348712552343,0.008854348712552343
2024-12-11,2Y,1Y,0.00921771326855127,0.00921771326855127
2024-12-18,6M,3M,0.008929744837023905,0.008929744837023905
2024-12-18,1Y,3M,0.008623592857022798,0.008623592857022798
2024-12-18,1Y,6M,0.008469680386202568,0.008469680386202568
2024-12-18,2Y,3M,0.008818468696545597,0.008818468696545597
2024-12-18,2Y,6M,0.008799787300698872,0.008799787300698872
2024-12-18,2Y,1Y,0.00896529295919976,0.00896529295919976
2025-01-08,6M,3M,0.007779634953800947,0.007779634953800947
2025-01-08,1Y,3M,0.007808195275129106,0.007808195275129106
2025-01-08,1Y,6M,0.007822320216655534,0.007822320216655534
2025-01-08,2Y,3M,0.007676675611408212,0.007676675611408212
2025-01-08,2Y,6M,0.007659609490902312,0.007659609490902312
2025-01-08,2Y,1Y,0.007577585453810278,0.007577585453810278
2025-01-15,6M,3M,0.007254096577939285,0.007254096577939285
2025-01-15,1Y,3M,0.007420741886095665,0.007420741886095665
2025-01-15,1Y,6M,0.007503158859151267,0.007503158859151267
2025-01-15,2Y,3M,0.007541005532687157,0.007541005532687157
2025-01-15,2Y,6M,0.007588562390395822,0.007588562390395822
2025-01-15,2Y,1Y,0.007631615129434172,0.007631615129434172
2025-01-22,6M,3M,0.007612962585936136,0.007612962585936136
2025-01-22,1Y,3M,0.008010296358424516,0.008010296358424516
2025-01-22,1Y,6M,0.00820680382199214,0.00820680382199214
2025-01-22,2Y,3M,0.008333077972945791,0.008333077972945791
2025-01-22,2Y,6M,0.008452441361320798,0.008452441361320798
2025-01-22,2Y,1Y,0.008576269600324832,0.008576269600324832
2025-01-29,6M,3M,0.007579357867635363,0.007579357867635363
2025-01-29,1Y,3M,0.00816022582862533,0.00816022582862533
2025-01-29,1Y,6M,0.008447502918027979,0.008447502918027979
2025-01-29,2Y,3M,0.008258069235454692,0.008258069235454692
2025-01-29,2Y,6M,0.008370569662543141,0.008370569662543141
2025-01-29,2Y,1Y,0.008331786870737087,0.008331786870737087
2025-02-05,6M,3M,0.0077190191231902025,0.0077190191231902025
2025-02-05,1Y,3M,0.008330583377008715,0.008330583377008715
2025-02-05,1Y,6M,0.008636365503917972,0.008636365503917972
2025-02-05,2Y,3M,0.00792368590946763,0.00792368590946763
2025-02-05,2Y,6M,0.007957983440137071,0.007957983440137071
2025-02-05,2Y,1Y,0.00761600453675163,0.00761600453675163
2025-02-12,6M,3M,0.007359051121204971,0.007359051121204971
2025-02-12,1Y,3M,0.007804010625716848,0.007804010625716848
2025-02-12,1Y,6M,0.008026490377972787,0.008026490377972787
2025-02-12,2Y,3M,0.007516795635508389,0.007516795635508389
2025-02-12,2Y,6M,0.007543230053205865,0.007543230053205865
2025-02-12,2Y,1Y,0.0072996138894877455,0.0072996138894877455
2025-02-19,6M,3M,0.007215592233585722,0.007215592233585722
2025-02-19,1Y,3M,0.007780123293404877,0.007780123293404877
2025-02-19,1Y,6M,0.008062388823314455,0.008062388823314455
2025-02-19,2Y,3M,0.0076238627259766975,0.0076238627259766975
2025-02-19,2Y,6M,0.007692279639091397,0.007692279639091397
2025-02-19,2Y,1Y,0.007505704050332376,0.007505704050332376
2025-02-26,6M,3M,0.0071451832113841205,0.0071451832113841205
2025-02-26,1Y,3M,0.007440113016105596,0.007440113016105596
2025-02-26,1Y,6M,0.007587577918466334,0.007587577918466334
2025-02-26,2Y,3M,0.007535760700504516,0.007535760700504516
2025-02-26,2Y,6M,0.0076012126658944554,0.0076012126658944554
2025-02-26,2Y,1Y,0.007608086072817124,0.007608086072817124
2025-03-05,6M,3M,0.007434953928151187,0.007434953928151187
2025-03-05,1Y,3M,0.007763576346240478,0.007763576346240478
2025-03-05,1Y,6M,0.007930610945490283,0.007930610945490283
2025-03-05,2Y,3M,0.00756075787740174,0.00756075787740174
2025-03-05,2Y,6M,0.007581955612440294,0.007581955612440294
2025-03-05,2Y,1Y,0.007409060776051123,0.007409060776051123
2025-03-12,6M,3M,0.006490333985158928,0.006490333985158928
2025-03-12,1Y,3M,0.007243179199381095,0.007243179199381095
2025-03-12,1Y,6M,0.007625840855228825,0.007625840855228825
2025-03-12,2Y,3M,0.007243852105668001,0.007243852105668001
2025-03-12,2Y,6M,0.007370818528903962,0.007370818528903962
2025-03-12,2Y,1Y,0.007244355402699029,0.007244355402699029
2025-03-19,6M,3M,0.006632700958840784,0.006632700958840784
2025-03-19,1Y,3M,0.006999388635587008,0.006999388635587008
2025-03-19,1Y,6M,0.007185771322109951,0.007185771322109951
2025-03-19,2Y,3M,0.007063257076818608,0.007063257076818608
2025-03-19,2Y,6M,0.007135804994133552,0.007135804994133552
2025-03-19,2Y,1Y,0.007111027171219229,0.007111027171219229
2025-03-26,6M,3M,0.006635488552793677,0.006635488552793677
2025-03-26,1Y,3M,0.0067026497177723144,0.0067026497177723144
2025-03-26,1Y,6M,0.0067367868845017885,0.0067367868845017885
2025-03-26,2Y,3M,0.006650608825510258,0.006650608825510258
2025-03-26,2Y,6M,0.006653156563770194,0.006653156563770194
2025-03-26,2Y,1Y,0.0066116850896539795,0.0066116850896539795
2025-04-02,6M,3M,0.005550048885424132,0.005550048885424132
2025-04-02,1Y,3M,0.006499425387442948,0.006499425387442948
2025-04-02,1Y,6M,0.006979329992859053,0.006979329992859053
2025-04-02,2Y,3M,0.006488619866878992,0.006488619866878992
2025-04-02,2Y,6M,0.006646478240359518,0.006646478240359518
2025-04-02,2Y,1Y,0.006480508325414544,0.006480508325414544
2025-04-09,6M,3M,0.005545053365353114,0.005545053365353114
2025-04-09,1Y,3M,0.006654464796006545,0.006654464796006545
2025-04-09,1Y,6M,0.007215266178534654,0.007215266178534654
2025-04-09,2Y,3M,0.0068423842919495236,0.0068423842919495236
2025-04-09,2Y,6M,0.007060582546514184,0.007060582546514184
2025-04-09,2Y,1Y,0.006983452625890279,0.006983452625890279
2025-04-16,6M,3M,0.005817904567700874,0.005817904567700874
2025-04-16,1Y,3M,0.006792928155549167,0.006792928155549167
2025-04-16,1Y,6M,0.007285797221934018,0.007285797221934018
2025-04-16,2Y,3M,0.007051328683995485,0.007051328683995485
2025-04-16,2Y,6M,0.007258778443957284,0.007258778443957284
2025-04-16,2Y,1Y,0.007245306066993543,0.007245306066993543
2025-04-23,6M,3M,0.0056255830103768695,0.0056255830103768695
2025-04-23,1Y,3M,0.006751736117773709,0.006751736117773709
2025-04-23,1Y,6M,0.007321000325908374,0.007321000325908374
2025-04-23,2Y,3M,0.007044820253144615,0.007044820253144615
2025-04-23,2Y,6M,0.007283521946626576,0.007283521946626576
2025-04-23,2Y,1Y,0.007264834097231269,0.007264834097231269
2025-04-30,6M,3M,0.005711167010086889,0.005711167010086889
2025-04-30,1Y,3M,0.006732896672535943,0.006732896672535943
2025-04-30,1Y,6M,0.007249375403004695,0.007249375403004695
2025-04-30,2Y,3M,0.007023076045032876,0.007023076045032876
2025-04-30,2Y,6M,0.007243726193506425,0.007243726193506425
2025-04-30,2Y,1Y,0.007240909327400438,0.007240909327400438
2025-05-07,6M,3M,0.005103575802738695,0.005103575802738695
2025-05-07,1Y,3M,0.005983114316812869,0.005983114316812869
2025-05-07,1Y,6M,0.006430172567060515,0.006430172567060515
2025-05-07,2Y,3M,0.00670307188514521,0.00670307188514521
2025-05-07,2Y,6M,0.006972584045550704,0.006972584045550704
2025-05-07,2Y,1Y,0.007241560696528031,0.007241560696528031
2025-05-14,6M,3M,0.00623456755192655,0.00623456755192655
2025-05-14,1Y,3M,0.006909325210151281,0.006909325210151281
2025-05-14,1Y,6M,0.007252295953558326,0.007252295953558326
2025-05-14,2Y,3M,0.0072471780677454516,0.0072471780677454516
2025-05-14,2Y,6M,0.007417801085062923,0.007417801085062923
2025-05-14,2Y,1Y,0.0074998734927405435,0.0074998734927405435
2025-05-21,6M,3M,0.006359518931906437,0.006359518931906437
2025-05-21,1Y,3M,0.007237508039736678,0.007237508039736678
2025-05-21,1Y,6M,0.007683778746479119,0.007683778746479119
2025-05-21,2Y,3M,0.007369820923009857,0.007369820923009857
2025-05-21,2Y,6M,0.007540054958140836,0.007540054958140836
2025-05-21,2Y,1Y,0.007468783709677194,0.007468783709677194
2025-05-28,6M,3M,0.0063470799612390634,0.0063470799612390634
2025-05-28,1Y,3M,0.007155090666777666,0.007155090666777666
2025-05-28,1Y,6M,0.007565792240863584,0.007565792240863584
